frame.number,frame.time_relative,ip.src,ip.dst,ip.proto,frame.len
"1938","87.895000000","122.13.172.153","10.8.0.2","17","174"
"1939","87.962000000","10.8.0.2","122.13.172.153","17","120"
"1940","87.978000000","122.13.172.153","10.8.0.2","17","174"
"1941","88.045000000","10.8.0.2","122.13.172.153","17","118"
"1942","88.057000000","122.13.172.153","10.8.0.2","17","160"
"1943","88.119000000","10.8.0.2","122.13.172.153","17","96"
"1944","88.141000000","122.13.172.153","10.8.0.2","17","174"
"1945","88.201000000","10.8.0.2","122.13.172.153","17","120"
"1946","88.215000000","122.13.172.153","10.8.0.2","17","160"
"1947","88.280000000","10.8.0.2","122.13.172.153","17","118"
"1948","88.295000000","122.13.172.153","10.8.0.2","17","178"
"1949","88.370000000","10.8.0.2","122.13.172.153","17","120"
"1950","88.373000000","122.13.172.153","10.8.0.2","17","169"
"1951","88.437000000","10.8.0.2","122.13.172.153","17","96"
"1952","88.463000000","122.13.172.153","10.8.0.2","17","189"
"1953","88.523000000","10.8.0.2","122.13.172.153","17","118"
"1954","88.541000000","122.13.172.153","10.8.0.2","17","158"
"1955","88.608000000","10.8.0.2","122.13.172.153","17","120"
"1956","88.616000000","122.13.172.153","10.8.0.2","17","183"
"1957","88.678000000","10.8.0.2","122.13.172.153","17","96"
"1958","88.702000000","122.13.172.153","10.8.0.2","17","182"
"1959","88.765000000","10.8.0.2","122.13.172.153","17","118"
"1960","88.775000000","122.13.172.153","10.8.0.2","17","171"
"1961","88.848000000","10.8.0.2","122.13.172.153","17","120"
"1962","88.856000000","122.13.172.153","10.8.0.2","17","181"
"1963","88.918000000","10.8.0.2","122.13.172.153","17","96"
"1964","88.942000000","122.13.172.153","10.8.0.2","17","209"
"1965","89.007000000","10.8.0.2","122.13.172.153","17","118"
"1966","89.024000000","122.13.172.153","10.8.0.2","17","197"
"1967","89.083000000","10.8.0.2","122.13.172.153","17","103"
"1968","89.098000000","122.13.172.153","10.8.0.2","17","174"
"1969","89.168000000","10.8.0.2","122.13.172.153","17","113"
"1970","89.178000000","122.13.172.153","10.8.0.2","17","198"
"1971","89.241000000","10.8.0.2","122.13.172.153","17","101"
"1972","89.259000000","122.13.172.153","10.8.0.2","17","181"
"1973","89.326000000","10.8.0.2","122.13.172.153","17","120"
"1974","89.335000000","122.13.172.153","10.8.0.2","17","171"
"1975","89.401000000","10.8.0.2","122.13.172.153","17","96"
"1976","89.417000000","122.13.172.153","10.8.0.2","17","181"
"1977","89.482000000","10.8.0.2","122.13.172.153","17","118"
"1978","89.497000000","122.13.172.153","10.8.0.2","17","170"
"1979","89.559000000","10.8.0.2","122.13.172.153","17","103"
"1980","89.575000000","122.13.172.153","10.8.0.2","17","145"
"1981","89.640000000","10.8.0.2","122.13.172.153","17","113"
"1982","89.665000000","122.13.172.153","10.8.0.2","17","197"
"1983","89.721000000","10.8.0.2","122.13.172.153","17","125"
"1984","89.736000000","122.13.172.153","10.8.0.2","17","166"
"1985","89.749000000","10.8.0.2","122.13.172.153","17","406"
"1986","89.757000000","122.13.172.153","10.8.0.2","17","55"
"1987","89.803000000","10.8.0.2","122.13.172.153","17","113"
"1988","89.814000000","122.13.172.153","10.8.0.2","17","209"
"1989","89.891000000","10.8.0.2","122.13.172.153","17","120"
"1990","89.894000000","122.13.172.153","10.8.0.2","17","205"
"1991","89.962000000","10.8.0.2","122.13.172.153","17","101"
"1992","89.974000000","122.13.172.153","10.8.0.2","17","179"
"1993","90.047000000","10.8.0.2","122.13.172.153","17","113"
"1994","90.061000000","122.13.172.153","10.8.0.2","17","179"
"1995","90.123000000","10.8.0.2","122.13.172.153","17","103"
"1996","90.141000000","122.13.172.153","10.8.0.2","17","183"
"1997","90.207000000","10.8.0.2","122.13.172.153","17","118"
"1998","90.215000000","122.13.172.153","10.8.0.2","17","173"
"1999","90.288000000","10.8.0.2","122.13.172.153","17","120"
"2000","90.299000000","122.13.172.153","10.8.0.2","17","219"
"2001","90.360000000","10.8.0.2","122.13.172.153","17","96"
"2002","90.382000000","122.13.172.153","10.8.0.2","17","204"
"2003","90.446000000","10.8.0.2","122.13.172.153","17","118"
"2004","90.456000000","122.13.172.153","10.8.0.2","17","199"
"2005","90.461000000","10.8.0.2","54.235.112.218","6","99"
"2006","90.462000000","10.8.0.2","54.235.112.218","6","68"
"2007","90.465000000","54.235.112.218","10.8.0.2","6","56"
"2008","90.465000000","54.235.112.218","10.8.0.2","6","56"
"2009","90.470000000","10.8.0.2","23.21.174.49","6","76"
"2010","90.472000000","23.21.174.49","10.8.0.2","6","76"
"2011","90.474000000","10.8.0.2","23.21.174.49","6","279"
"2012","90.476000000","23.21.174.49","10.8.0.2","6","68"
"2013","90.516000000","10.8.0.2","183.236.60.120","6","114"
"2014","90.523000000","10.8.0.2","122.13.172.153","17","103"
"2015","90.526000000","183.236.60.120","10.8.0.2","6","114"
"2016","90.528000000","10.8.0.2","183.236.60.120","6","68"
"2017","90.543000000","122.13.172.153","10.8.0.2","17","204"
"2018","90.604000000","10.8.0.2","122.13.172.153","17","113"
"2019","90.616000000","122.13.172.153","10.8.0.2","17","190"
"2020","90.680000000","10.8.0.2","122.13.172.153","17","101"
"2021","90.699000000","122.13.172.153","10.8.0.2","17","202"
"2022","90.769000000","10.8.0.2","122.13.172.153","17","120"
"2023","90.773000000","122.13.172.153","10.8.0.2","17","180"
"2024","90.849000000","10.8.0.2","122.13.172.153","17","113"
"2025","90.863000000","122.13.172.153","10.8.0.2","17","199"
"2026","90.921000000","10.8.0.2","122.13.172.153","17","101"
"2027","90.941000000","23.21.174.49","10.8.0.2","6","2964"
"2028","90.943000000","10.8.0.2","23.21.174.49","6","68"
"2029","90.945000000","122.13.172.153","10.8.0.2","17","212"
"2030","90.946000000","23.21.174.49","10.8.0.2","6","3041"
"2031","90.947000000","10.8.0.2","23.21.174.49","6","68"
"2032","90.968000000","10.8.0.2","23.21.174.49","6","194"
"2033","90.969000000","23.21.174.49","10.8.0.2","6","68"
"2034","90.999000000","10.8.0.2","122.13.172.153","17","120"
"2035","91.012000000","122.13.172.153","10.8.0.2","17","175"
"2036","91.081000000","10.8.0.2","122.13.172.153","17","113"
"2037","91.104000000","122.13.172.153","10.8.0.2","17","204"
"2038","91.165000000","10.8.0.2","122.13.172.153","17","125"
"2039","91.177000000","122.13.172.153","10.8.0.2","17","188"
"2040","91.199000000","23.21.174.49","10.8.0.2","6","119"
"2041","91.204000000","10.8.0.2","23.21.174.49","6","1260"
"2042","91.207000000","23.21.174.49","10.8.0.2","6","68"
"2043","91.246000000","10.8.0.2","122.13.172.153","17","113"
"2044","91.259000000","122.13.172.153","10.8.0.2","17","187"
"2045","91.325000000","10.8.0.2","122.13.172.153","17","113"
"2046","91.341000000","122.13.172.153","10.8.0.2","17","207"
"2047","91.420000000","122.13.172.153","10.8.0.2","17","162"
"2048","91.421000000","10.8.0.2","122.13.172.153","17","138"
"2049","91.437000000","23.21.174.49","10.8.0.2","6","196"
"2050","91.475000000","10.8.0.2","23.21.174.49","6","68"
"2051","91.497000000","122.13.172.153","10.8.0.2","17","200"
"2052","91.507000000","10.8.0.2","122.13.172.153","17","113"
"2053","91.580000000","10.8.0.2","122.13.172.153","17","103"
"2054","91.584000000","122.13.172.153","10.8.0.2","17","371"
"2055","91.652000000","122.13.172.153","10.8.0.2","17","308"
"2056","91.656000000","10.8.0.2","122.13.172.153","17","118"
"2057","91.737000000","122.13.172.153","10.8.0.2","17","288"
"2058","91.746000000","10.8.0.2","122.13.172.153","17","120"
"2059","91.757000000","10.8.0.2","122.13.172.153","17","406"
"2060","91.767000000","122.13.172.153","10.8.0.2","17","55"
"2061","91.822000000","122.13.172.153","10.8.0.2","17","367"
"2062","91.822000000","10.8.0.2","122.13.172.153","17","96"
"2063","91.897000000","122.13.172.153","10.8.0.2","17","362"
"2064","91.903000000","10.8.0.2","122.13.172.153","17","118"
"2065","91.975000000","122.13.172.153","10.8.0.2","17","254"
"2066","91.983000000","10.8.0.2","122.13.172.153","17","120"
"2067","92.059000000","122.13.172.153","10.8.0.2","17","349"
"2068","92.062000000","10.8.0.2","122.13.172.153","17","113"
"2069","92.134000000","122.13.172.153","10.8.0.2","17","372"
"2070","92.140000000","10.8.0.2","122.13.172.153","17","101"
"2071","92.222000000","122.13.172.153","10.8.0.2","17","300"
"2072","92.224000000","10.8.0.2","122.13.172.153","17","120"
"2073","92.295000000","122.13.172.153","10.8.0.2","17","318"
"2074","92.299000000","10.8.0.2","122.13.172.153","17","96"
"2075","92.385000000","10.8.0.2","122.13.172.153","17","125"
"2076","92.385000000","122.13.172.153","10.8.0.2","17","320"
"2077","92.418000000","103.97.83.153","10.8.0.2","6","340"
"2078","92.423000000","10.8.0.2","103.97.83.153","6","132"
"2079","92.426000000","103.97.83.153","10.8.0.2","6","68"
"2080","92.459000000","122.13.172.153","10.8.0.2","17","310"
"2081","92.462000000","10.8.0.2","122.13.172.153","17","96"
"2082","92.541000000","10.8.0.2","122.13.172.153","17","113"
"2083","92.543000000","122.13.172.153","10.8.0.2","17","308"
"2084","92.615000000","122.13.172.153","10.8.0.2","17","329"
"2085","92.624000000","10.8.0.2","122.13.172.153","17","125"
"2086","92.701000000","122.13.172.153","10.8.0.2","17","345"
"2087","92.707000000","10.8.0.2","122.13.172.153","17","113"
"2088","92.779000000","10.8.0.2","122.13.172.153","17","96"
"2089","92.793000000","122.13.172.153","10.8.0.2","17","346"
"2090","92.860000000","10.8.0.2","122.13.172.153","17","125"
"2091","92.863000000","122.13.172.153","10.8.0.2","17","277"
"2092","92.937000000","10.8.0.2","122.13.172.153","17","96"
"2093","92.939000000","122.13.172.153","10.8.0.2","17","312"
"2094","93.021000000","122.13.172.153","10.8.0.2","17","351"
"2095","93.022000000","10.8.0.2","122.13.172.153","17","120"
"2096","93.093000000","122.13.172.153","10.8.0.2","17","306"
"2097","93.102000000","10.8.0.2","122.13.172.153","17","118"
"2098","93.175000000","122.13.172.153","10.8.0.2","17","306"
"2099","93.179000000","10.8.0.2","122.13.172.153","17","96"
"2100","93.254000000","122.13.172.153","10.8.0.2","17","304"
"2101","93.259000000","10.8.0.2","122.13.172.153","17","120"
"2102","93.335000000","10.8.0.2","122.13.172.153","17","101"
"2103","93.343000000","122.13.172.153","10.8.0.2","17","315"
"2104","93.420000000","122.13.172.153","10.8.0.2","17","348"
"2105","93.425000000","10.8.0.2","122.13.172.153","17","120"
"2106","93.498000000","10.8.0.2","122.13.172.153","17","96"
"2107","93.502000000","122.13.172.153","10.8.0.2","17","312"
"2108","93.576000000","122.13.172.153","10.8.0.2","17","205"
"2109","93.586000000","10.8.0.2","122.13.172.153","17","125"
"2110","93.660000000","10.8.0.2","122.13.172.153","17","96"
"2111","93.664000000","122.13.172.153","10.8.0.2","17","246"
"2112","93.734000000","122.13.172.153","10.8.0.2","17","185"
"2113","93.742000000","10.8.0.2","122.13.172.153","17","113"
"2114","93.759000000","10.8.0.2","122.13.172.153","17","406"
"2115","93.768000000","122.13.172.153","10.8.0.2","17","55"
"2116","93.813000000","122.13.172.153","10.8.0.2","17","196"
"2117","93.822000000","10.8.0.2","122.13.172.153","17","125"
"2118","93.896000000","122.13.172.153","10.8.0.2","17","196"
"2119","93.906000000","10.8.0.2","122.13.172.153","17","113"
"2120","93.979000000","122.13.172.153","10.8.0.2","17","197"
"2121","93.979000000","10.8.0.2","122.13.172.153","17","96"
"2122","94.059000000","122.13.172.153","10.8.0.2","17","178"
"2123","94.062000000","10.8.0.2","122.13.172.153","17","125"
"2124","94.133000000","122.13.172.153","10.8.0.2","17","188"
"2125","94.143000000","10.8.0.2","122.13.172.153","17","113"
"2126","94.217000000","122.13.172.153","10.8.0.2","17","178"
"2127","94.226000000","10.8.0.2","122.13.172.153","17","120"
"2128","94.296000000","122.13.172.153","10.8.0.2","17","179"
"2129","94.298000000","10.8.0.2","122.13.172.153","17","101"
"2130","94.381000000","10.8.0.2","122.13.172.153","17","113"
"2131","94.384000000","122.13.172.153","10.8.0.2","17","184"
"2132","94.454000000","10.8.0.2","122.13.172.153","17","103"
"2133","94.462000000","122.13.172.153","10.8.0.2","17","226"
"2134","94.536000000","10.8.0.2","122.13.172.153","17","118"
"2135","94.549000000","122.13.172.153","10.8.0.2","17","360"
"2136","94.621000000","122.13.172.153","10.8.0.2","17","369"
"2137","94.629000000","10.8.0.2","122.13.172.153","17","120"
"2138","94.699000000","10.8.0.2","122.13.172.153","17","96"
"2139","94.705000000","122.13.172.153","10.8.0.2","17","346"
"2140","94.781000000","10.8.0.2","122.13.172.153","17","118"
"2141","94.785000000","122.13.172.153","10.8.0.2","17","313"
"2142","94.854000000","122.13.172.153","10.8.0.2","17","323"
"2143","94.863000000","10.8.0.2","122.13.172.153","17","120"
"2144","94.937000000","122.13.172.153","10.8.0.2","17","309"
"2145","94.942000000","10.8.0.2","122.13.172.153","17","113"
"2146","95.014000000","122.13.172.153","10.8.0.2","17","357"
"2147","95.024000000","10.8.0.2","122.13.172.153","17","125"
"2148","95.100000000","122.13.172.153","10.8.0.2","17","291"
"2149","95.104000000","10.8.0.2","122.13.172.153","17","113"
"2150","95.180000000","10.8.0.2","122.13.172.153","17","96"
"2151","95.184000000","122.13.172.153","10.8.0.2","17","340"
"2152","95.270000000","10.8.0.2","122.13.172.153","17","125"
"2153","95.271000000","122.13.172.153","10.8.0.2","17","337"
"2154","95.338000000","10.8.0.2","122.13.172.153","17","96"
"2155","95.341000000","122.13.172.153","10.8.0.2","17","319"
"2156","95.421000000","122.13.172.153","10.8.0.2","17","317"
"2157","95.426000000","10.8.0.2","122.13.172.153","17","120"
"2158","95.499000000","10.8.0.2","122.13.172.153","17","101"
"2159","95.500000000","122.13.172.153","10.8.0.2","17","313"
"2160","95.517000000","10.8.0.2","183.236.60.120","6","114"
"2161","95.528000000","183.236.60.120","10.8.0.2","6","114"
"2162","95.530000000","10.8.0.2","183.236.60.120","6","68"
"2163","95.571000000","122.13.172.153","10.8.0.2","17","270"
"2164","95.576000000","10.8.0.2","122.13.172.153","17","113"
"2165","95.659000000","122.13.172.153","10.8.0.2","17","330"
"2166","95.668000000","10.8.0.2","122.13.172.153","17","120"
"2167","95.743000000","122.13.172.153","10.8.0.2","17","289"
"2168","95.749000000","10.8.0.2","122.13.172.153","17","118"
"2169","95.760000000","10.8.0.2","122.13.172.153","17","406"
"2170","95.770000000","122.13.172.153","10.8.0.2","17","55"
"2171","95.819000000","10.8.0.2","122.13.172.153","17","96"
"2172","95.827000000","122.13.172.153","10.8.0.2","17","336"
"2173","95.903000000","122.13.172.153","10.8.0.2","17","342"
"2174","95.907000000","10.8.0.2","122.13.172.153","17","120"
"2175","95.977000000","122.13.172.153","10.8.0.2","17","338"
"2176","95.985000000","10.8.0.2","122.13.172.153","17","101"
"2177","96.059000000","122.13.172.153","10.8.0.2","17","374"
"2178","96.063000000","10.8.0.2","122.13.172.153","17","113"
"2179","96.144000000","122.13.172.153","10.8.0.2","17","330"
"2180","96.146000000","10.8.0.2","122.13.172.153","17","120"
"2181","96.217000000","122.13.172.153","10.8.0.2","17","301"
"2182","96.219000000","10.8.0.2","122.13.172.153","17","101"
"2183","96.294000000","122.13.172.153","10.8.0.2","17","312"
"2184","96.295000000","10.8.0.2","122.13.172.153","17","113"
"2185","96.378000000","122.13.172.153","10.8.0.2","17","378"
"2186","96.382000000","10.8.0.2","122.13.172.153","17","120"
"2187","96.461000000","122.13.172.153","10.8.0.2","17","322"
"2188","96.466000000","10.8.0.2","122.13.172.153","17","118"
"2189","96.546000000","10.8.0.2","122.13.172.153","17","103"
"2190","96.549000000","122.13.172.153","10.8.0.2","17","351"
"2191","96.615000000","122.13.172.153","10.8.0.2","17","320"
"2192","96.624000000","10.8.0.2","122.13.172.153","17","113"
"2193","96.702000000","122.13.172.153","10.8.0.2","17","319"
"2194","96.705000000","10.8.0.2","122.13.172.153","17","125"
"2195","96.784000000","122.13.172.153","10.8.0.2","17","335"
"2196","96.784000000","10.8.0.2","122.13.172.153","17","113"
"2197","96.856000000","122.13.172.153","10.8.0.2","17","245"
"2198","96.865000000","10.8.0.2","122.13.172.153","17","120"
"2199","96.937000000","122.13.172.153","10.8.0.2","17","227"
"2200","96.941000000","10.8.0.2","122.13.172.153","17","101"
"2201","97.013000000","122.13.172.153","10.8.0.2","17","196"
"2202","97.017000000","10.8.0.2","122.13.172.153","17","113"
"2203","97.095000000","122.13.172.153","10.8.0.2","17","170"
"2204","97.101000000","10.8.0.2","122.13.172.153","17","120"
"2205","97.184000000","122.13.172.153","10.8.0.2","17","188"
"2206","97.184000000","10.8.0.2","122.13.172.153","17","118"
"2207","97.255000000","122.13.172.153","10.8.0.2","17","168"
"2208","97.260000000","10.8.0.2","122.13.172.153","17","96"
"2209","97.343000000","122.13.172.153","10.8.0.2","17","180"
"2210","97.344000000","10.8.0.2","122.13.172.153","17","120"
"2211","97.416000000","122.13.172.153","10.8.0.2","17","187"
"2212","97.425000000","10.8.0.2","122.13.172.153","17","118"
"2213","97.496000000","10.8.0.2","122.13.172.153","17","96"
"2214","97.497000000","122.13.172.153","10.8.0.2","17","192"
"2215","97.584000000","10.8.0.2","122.13.172.153","17","120"
"2216","97.587000000","122.13.172.153","10.8.0.2","17","183"
"2217","97.654000000","122.13.172.153","10.8.0.2","17","165"
"2218","97.655000000","10.8.0.2","122.13.172.153","17","101"
"2219","97.741000000","122.13.172.153","10.8.0.2","17","172"
"2220","97.743000000","10.8.0.2","122.13.172.153","17","113"
"2221","97.781000000","10.8.0.2","122.13.172.153","17","406"
"2222","97.791000000","122.13.172.153","10.8.0.2","17","55"
"2223","97.814000000","122.13.172.153","10.8.0.2","17","162"
"2224","97.821000000","10.8.0.2","122.13.172.153","17","103"
"2225","97.894000000","122.13.172.153","10.8.0.2","17","174"
"2226","97.905000000","10.8.0.2","122.13.172.153","17","118"
"2227","97.982000000","122.13.172.153","10.8.0.2","17","183"
"2228","97.989000000","10.8.0.2","122.13.172.153","17","120"
